gbifID,reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,used_llm
1304445220,,PRESENT,1996-08-17,,230.0,230.0,1996.0,8.0,17.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,"Trail 469 from road near Flat Point lookout to trail 468; 03S 11E Sec 07, 08, 16, 17",,,,,45.3174,-121.4473,,,,,,True,False,False
1304445219,,PRESENT,1934-04-21,,111.0,111.0,1934.0,4.0,21.0,,,,NORTH_AMERICA,US,Oregon,Lane,,near top of McKenzie Pass.,,,,,44.257,-121.813,,,,,,True,False,False
1304445218,,PRESENT,1968-07-24,,206.0,206.0,1968.0,7.0,24.0,,,,NORTH_AMERICA,US,Oregon,Lane,,H. J. Andrews Experimental Forest; slopes of Lookout Mountain above Unit 12D.,,,,,44.2044,-122.13,,,,,,True,False,False
1304445217,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Union,,Starkey Experimental Forest,,,,,45.2546,-118.5184,,,,,,True,False,False
1304445216,,PRESENT,1997-06-06,,157.0,157.0,1997.0,6.0,6.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,"Clear Branch above Laurance Lake; 01S 09E Sec 27, 28, 29",,,,,45.4474,-121.7045,,,,,,True,False,False
1304445215,,PRESENT,2003,,,,2003.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Devil''s Garden,,,,,43.6201,-122.2022,,,,,,True,False,False
1304445214,,PRESENT,1982,,,,1982.0,,,,,,NORTH_AMERICA,US,Oregon,Hood River,,McNeil,,,,,45.419,-121.7745,,,,,,True,False,False
1304445213,,PRESENT,2007-05-14,,134.0,134.0,2007.0,5.0,14.0,,,,NORTH_AMERICA,US,Oregon,Benton,,Grass Mountain,,,,,44.4196,-123.6743,,,,,,True,False,False
1304445212,,PRESENT,1997-07,,,,1997.0,7.0,,,,,NORTH_AMERICA,US,Oregon,Hood River,,Off Hwy 35 and north of Tumble Creek half a mile; 02S 10E Sec 08 SE and 17 NE,,,,,45.4031,-121.5675,,,,,,True,False,False
1304445211,,PRESENT,1979-06-27,,178.0,178.0,1979.0,6.0,27.0,,forest,,NORTH_AMERICA,US,Oregon,Linn,,Heart Lake Chamaecyparis plot,,,,,44.3853,-122.0854,,,,,,True,False,False
1304445210,,PRESENT,2006-10-05,,278.0,278.0,2006.0,10.0,5.0,,,,NORTH_AMERICA,US,Oregon,Marion,,Gold Butte,,,,,44.8096,-122.0886,,,,,,True,False,False
1304445209,,PRESENT,1995,,,,1995.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas or Klamath,,Crater Lake,,,,,42.8997,-122.1328,,,,,,True,False,False
1304445208,,PRESENT,1979-08-03,,215.0,215.0,1979.0,8.0,3.0,,forest,,NORTH_AMERICA,US,Oregon,Douglas,,Coal Creek Chamaecyparis plot,,,,,43.3897,-122.4056,,,,,,True,False,False
1304445207,,PRESENT,1994-08-02,,214.0,214.0,1994.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Fuji Mountain,,,,,43.6591,-122.1034,,,,,,True,False,False
1304445206,,PRESENT,1998,,,,1998.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Mt. June: Bluhm,,,,,43.791,-122.7245,,,,,,True,False,False
1304445205,,PRESENT,1994-08-01,,213.0,213.0,1994.0,8.0,1.0,,edge of clearcut forest; abundant in disturbed soils along southern margin of clearcut; southeastern aspect.,,NORTH_AMERICA,US,Oregon,Union,,northwest of Balloon Tree Spring.,,,,,45.7418,-117.9815,,,,,,True,False,False
1304445204,,PRESENT,1995-08-08,,220.0,220.0,1995.0,8.0,8.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,01S 09E 18,,,,,45.4824,-121.7198,,,,,,True,False,False
1304445203,,PRESENT,2010-08,,,,2010.0,8.0,,,,,NORTH_AMERICA,US,Oregon,Marion,,South Breitenbush Gorge Trail 3366,,,,,44.7672,-121.9321,,,,,,True,False,False
1304445202,,PRESENT,1991-06-14,,165.0,165.0,1991.0,6.0,14.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,near Stone Creek; 06S 08E 02 SE,,,,,45.073,-121.7914,,,,,,True,False,False
1304445201,,PRESENT,1996-07-31,,213.0,213.0,1996.0,7.0,31.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,above Salmon River Meadows on East side,,,,,45.2302,-121.7081,,,,,,True,False,False
1304445200,,PRESENT,2001-01-19,,19.0,19.0,2001.0,1.0,19.0,,,,NORTH_AMERICA,US,Oregon,Multnomah,,Larch Mountain,,,,,45.5256,-122.0947,,,,,,True,False,False
1304445199,,PRESENT,1996-07-03,,185.0,185.0,1996.0,7.0,3.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,Head of Inch Creek,,,,,45.217,-121.825,,,,,,True,False,False
1304445198,,PRESENT,1989,,,,1989.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Tufti NA,,,,,43.9461,-122.7748,,,,,,True,False,False
1304445197,,PRESENT,1996-06-15,,167.0,167.0,1996.0,6.0,15.0,,"forest, herbland",,NORTH_AMERICA,US,Oregon,Lane,,Mt. June,,,,,43.7918,-122.7222,,,,,,True,False,False
1304445196,,PRESENT,2003-07-24,,205.0,205.0,2003.0,7.0,24.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,trail from south of highway 26 to and around Mirror Lake,,,,,45.3002,-121.7924,,,,,,True,False,False
1304445195,,PRESENT,2006-09-09,,252.0,252.0,2006.0,9.0,9.0,,,,NORTH_AMERICA,US,Oregon,Lane,,unnamed lake near Spring Prairie,,,,,43.8261,-122.2327,,,,,,True,False,False
1304445194,,PRESENT,1935-07-18,,199.0,199.0,1935.0,7.0,18.0,,dry open coniferous woods.,,NORTH_AMERICA,US,Oregon,Lane,,Three Sisters Area; Frog Camp.,,,,,44.2044,-121.8706,,,,,,True,False,False
1304445193,,PRESENT,1993-08,,,,1993.0,8.0,,,,,NORTH_AMERICA,US,Oregon,Hood River,,Pocket Creek,,,,,45.2985,-121.6009,,,,,,True,False,False
1304445192,,PRESENT,2004,,,,2004.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,Rattlesnake Mountain,,,,,43.0183,-122.4105,,,,,,True,False,False
1304445191,,PRESENT,1956-09-05,,249.0,249.0,1956.0,9.0,5.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,Bennett Pass.,,,,,45.3108,-121.6417,,,,,,True,False,False
1304445190,,PRESENT,1996,,,,1996.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Bohemia Mountain: Harvey,,,,,43.5757,-122.6526,,,,,,True,False,False
1304445189,,PRESENT,1991,,,,1991.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Fingerboard Prairie,,,,,44.2039,-121.9508,,,,,,True,False,False
1304445188,,PRESENT,1924-07-12,,194.0,194.0,1924.0,7.0,12.0,,"soil rich, mod. moist loose black sandy lm.; white-noble fir type, heavy shade.",,NORTH_AMERICA,US,Oregon,Lane,,Cascade Forest; Bear Flat near Olalla R.S.,,,,,44.0188,-122.0207,,,,,,True,False,False
1304445187,,PRESENT,1998-06-02,,153.0,153.0,1998.0,6.0,2.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,05S 09E 13 SE NW,,,,,45.137,-121.6064,,,,,,True,False,False
1304445186,,PRESENT,2005,,,,2005.0,,,,,,NORTH_AMERICA,US,Oregon,Linn,,Lost Lake,,,,,44.4328,-121.9083,,,,,,True,False,False
1304445185,,PRESENT,1979-07-30,,211.0,211.0,1979.0,7.0,30.0,,forest,,NORTH_AMERICA,US,Oregon,Lane,,Upper Salmon Lake Chamaecyparis plot,,,,,43.7575,-122.1063,,,,,,True,False,False
1304445184,,PRESENT,1999-07-25,,206.0,206.0,1999.0,7.0,25.0,,"forest, herbland",,NORTH_AMERICA,US,Oregon,Lane,,Spirit Lake,,,,,43.7357,-122.1573,,,,,,True,False,False
1304445183,,PRESENT,1998-07,,,,1998.0,7.0,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,near source of Kelley Creek; 06S 07E 08 SE SE and NE NE,,,,,45.0546,-121.9731,,,,,,True,False,False
1304445182,,PRESENT,2006,,,,2006.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Heckletooth Mountain,,,,,43.7466,-122.3622,,,,,,True,False,False
1304445181,,PRESENT,2003,,,,2003.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Hell''s Half Acre/Verdun Rock,,,,,43.6635,-122.1823,,,,,,True,False,False
1304445180,,PRESENT,1991-08-21,,233.0,233.0,1991.0,8.0,21.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,07S 08.5E 01 SW,,,,,44.987,-121.7407,,,,,,True,False,False
1304445179,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Linn,,Clear Lake Trail,,,,,44.371,-121.9966,,,,,,True,False,False
1304445178,,PRESENT,1997-07-18,,199.0,199.0,1997.0,7.0,18.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,near Mount Lowe; 07S 07E Sec 8 and 17,,,,,44.9688,-121.9771,,,,,,True,False,False
1304445177,,PRESENT,1979-07-09,,190.0,190.0,1979.0,7.0,9.0,,forest,,NORTH_AMERICA,US,Oregon,Lane,,Lowder Mtn. Chamaecyparis plot,,,,,44.0672,-122.1162,,,,,,True,False,False
1304445176,,PRESENT,2008-08-04,,217.0,217.0,2008.0,8.0,4.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Salt Creek Falls,,,,,43.6101,-122.119,,,,,,True,False,False
1304445175,,PRESENT,1997-08-12,,224.0,224.0,1997.0,8.0,12.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,Pinnacle Trail #630; 01S 09E 32,,,,,45.4352,-121.9633,,,,,,True,False,False
1304445174,,PRESENT,1938-07-05,,186.0,186.0,1938.0,7.0,5.0,,subalpine forest; meadow; sandy loam; full sun; fairly moist.,,NORTH_AMERICA,US,Oregon,Lane,,"West Lava Lake, McKenzie Pass.",,,,,44.2518,-121.9194,,,,,,True,False,False
1304445173,,PRESENT,1968,,,,1968.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Huckleberry Mt.-Hickman,,,,,43.8469,-122.3181,,,,,,True,False,False
1304445172,,PRESENT,1930-08-08,,220.0,220.0,1930.0,8.0,8.0,,,,NORTH_AMERICA,US,Oregon,Jackson,,Mount Pitt Trail (Mt. McLoughlin).,,,,,42.4596,-122.314,,,,,,True,False,False
1304445171,,PRESENT,1941-07-23,,204.0,204.0,1941.0,7.0,23.0,,subalpine forest; mountain slope; gravelly loam; full sun; w exposure; moderate moisture.,,NORTH_AMERICA,US,Oregon,Linn,,Carpenter Mt.,,,,,44.2763,-122.138,,,,,,True,False,False
1304445170,,PRESENT,1994-08-02,,214.0,214.0,1994.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Black Meadows,,,,,43.6724,-122.1087,,,,,,True,False,False
1304445169,,PRESENT,1988,,,,1988.0,,,,,,NORTH_AMERICA,US,Oregon,Umatilla,,Tiger Creek,,,,,45.9561,-118.0516,,,,,,True,False,False
1304445168,,PRESENT,1991-08-08,,220.0,220.0,1991.0,8.0,8.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,Barlow Ridge Draw #2,,,,,45.2705,-121.6527,,,,,,True,False,False
1304445167,,PRESENT,1966-06-20,,171.0,171.0,1966.0,6.0,20.0,,,,NORTH_AMERICA,US,Oregon,Lane,,H. J. Andrews Experimental Forest; moist woods along old trail below Frissel Point.,,,,,44.2179,-122.0992,,,,,,True,False,False
1304445166,,PRESENT,2003-07-15,,196.0,196.0,2003.0,7.0,15.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,Trillium Lake vicinity,,,,,45.2678,-121.7364,,,,,,True,False,False
1304445165,,PRESENT,1995-07-15,,196.0,196.0,1995.0,7.0,15.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Canton Creek (Umpqua NF),,,,,43.5023,-122.7128,,,,,,True,False,False
1304445164,,PRESENT,1922-07-31,,212.0,212.0,1922.0,7.0,31.0,,,,NORTH_AMERICA,US,Oregon,Grant,,John Day.,,,,,44.4161,-118.9519,,,,,,True,False,False
1304445163,,PRESENT,1993,,,,1993.0,,,,,,NORTH_AMERICA,US,Oregon,Hood River,,"near Dead Point Creek; 02N 09E Sec 21, 28-32",,,,,45.6264,-121.7184,,,,,,True,False,False
1304445162,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Marion,,Battle Ax Mountain,,,,,44.8267,-122.1394,,,,,,True,False,False
1304445161,,PRESENT,1944-07-04,,186.0,186.0,1944.0,7.0,4.0,,woods at middle altitudes.,,NORTH_AMERICA,US,Oregon,Lane,,Scott Lake.,,,,,44.2136,-121.8881,,,,,,True,False,False
1304445160,,PRESENT,2004,,,,2004.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,Donegan Prairie,,,,,42.9181,-122.6095,,,,,,True,False,False
1304445159,,PRESENT,1987,,,,1987.0,,,,,,NORTH_AMERICA,US,Oregon,Umatilla or Union,,Wild Woman Spring,,,,,45.8172,-118.0354,,,,,,True,False,False
1304445158,,PRESENT,1977,,,,1977.0,,,,,,NORTH_AMERICA,US,Oregon,Curry,,Bear Camp Pasture - R. Hess et. al.,,,,,42.6292,-123.8334,,,,,,True,False,False
1304445157,,PRESENT,2007,,,,2007.0,,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,Anvil Lake and Black Wolf Meadows,,,,,45.1514,-121.9791,,,,,,True,False,False
1304445156,,PRESENT,2005,,,,2005.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,"Rd 5851, by Balm Mountain, Coal Creek",,,,,43.4005,-122.4205,,,,,,True,False,False
1304445155,,PRESENT,1987,,,,1987.0,,,,"forest, herbland, shrubland",,NORTH_AMERICA,US,Oregon,Umatilla or Union,,Ninemile-Pedro-Middle Ridges,,,,,45.6527,-118.0464,,,,,,True,False,False
1304445154,,PRESENT,2008-10-22,,296.0,296.0,2008.0,10.0,22.0,,,,NORTH_AMERICA,US,Oregon,Linn,,Crabtree Valley,,,,,44.5267,-122.0787,,,,,,True,False,False
1304445153,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Linn,,Cone Peak Trail,,,,,44.4105,-122.1382,,,,,,True,False,False
1304445152,,PRESENT,2005,,,,2005.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,"Whitehorse meadows, including Wolf Lake",,,,,43.1486,-122.4501,,,,,,True,False,False
1304445151,,PRESENT,1989,,,,1989.0,,,,,,NORTH_AMERICA,US,Oregon,Josephine,,Bigelow Lakes and USFS ROADS 4613 and 070,,,,,42.0897,-123.3717,,,,,,True,False,False
1304445150,,PRESENT,1942-07-12,,193.0,193.0,1942.0,7.0,12.0,,Forest,,NORTH_AMERICA,US,Oregon,Umatilla,,Langdon Lake,,,,,45.7783,-118.085,,,,,,True,False,False
1304445149,,PRESENT,1997-06-11,,162.0,162.0,1997.0,6.0,11.0,,forest,,NORTH_AMERICA,US,Oregon,Linn,,Gate Creek Chamaecyparis plot,,,,,44.3637,-122.0647,,,,,,True,False,False
1304445148,,PRESENT,2008-09-11,,255.0,255.0,2008.0,9.0,11.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Gertrude Lake and Grass Mountain,,,,,43.5926,-122.538,,,,,,True,False,False
1304445147,,PRESENT,1993-06-28,,179.0,179.0,1993.0,6.0,28.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,"East Fork Hood River; 03S 09E Sec 12, 13, 14 and 03S 10E Sec 7, 8",,,,,45.3172,-121.6041,,,,,,True,False,False
1304445146,,PRESENT,1996-08-17,,230.0,230.0,1996.0,8.0,17.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,below trail 468; 03S 11E Sec 17 NE and 16 NW,,,,,45.3135,-121.4408,,,,,,True,False,False
1304445145,,PRESENT,1919-08-06,,218.0,218.0,1919.0,8.0,6.0,,,,NORTH_AMERICA,US,Oregon,Klamath,,Crater Lake; Spring.,,,,,42.9093,-122.1443,,,,,,True,False,False
1304445144,,PRESENT,1996-08-13,,226.0,226.0,1996.0,8.0,13.0,,,,NORTH_AMERICA,US,Oregon,Linn,,Hwy. 22 & F.S. Rd. 2067,,,,,44.4795,-121.9923,,,,,,True,False,False
1304445143,,PRESENT,1992-07-03,,185.0,185.0,1992.0,7.0,3.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,04S 08E 24,,,,,45.2104,-121.7751,,,,,,True,False,False
1304445142,,PRESENT,1983,,,,1983.0,,,,,,NORTH_AMERICA,US,Oregon,Union,,Indian Creek RNA,,,,,45.3298,-117.7141,,,,,,True,False,False
1304445141,,PRESENT,1989,,,,1989.0,,,,,,NORTH_AMERICA,US,Oregon,Jefferson,,Canyon Creek Meadows Trail,,,,,44.4875,-121.8072,,,,,,True,False,False
1304445140,,PRESENT,1993-08-24,,236.0,236.0,1993.0,8.0,24.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,Swamp Creek; 04 10E 08 NE,,,,,45.2407,-121.565,,,,,,True,False,False
1304445139,,PRESENT,1996,,,,1996.0,,,,,,NORTH_AMERICA,US,Oregon,Jackson,,Jackson Co. 34S 2E 14,,,,,42.6175,-122.5456,,,,,,True,False,False
1304445138,,PRESENT,1996,,,,1996.0,,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,William''s Lake: Bluhm,,,,,45.1068,-122.2837,,,,,,True,False,False
1304445137,,PRESENT,1968,,,,1968.0,,,,,,NORTH_AMERICA,US,Oregon,Linn,,Squaw Peak-Hickman,,,,,44.3356,-122.1636,,,,,,True,False,False
1304445136,,PRESENT,1996-09-06,,250.0,250.0,1996.0,9.0,6.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,05S 08E 32 NW NW,,,,,45.0988,-121.8649,,,,,,True,False,False
1304445135,,PRESENT,1991,,,,1991.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,Rigdon Point RNA,,,,,43.4151,-122.3207,,,,,,True,False,False
1304445134,,PRESENT,2003,,,,2003.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Youngs Rock Trail,,,,,43.5349,-122.4005,,,,,,True,False,False
1304445133,,PRESENT,1979-07-28,,209.0,209.0,1979.0,7.0,28.0,,forest,,NORTH_AMERICA,US,Oregon,Lane,,Moss Mtn. Chamaecyparis plot,,,,,43.5672,-122.2457,,,,,,True,False,False
1304445132,,PRESENT,1949-07-21,,202.0,202.0,1949.0,7.0,21.0,,Edge of woods along meadow.,,NORTH_AMERICA,US,Oregon,Klamath,,Crater Lake National Park.  Munson Meadow below the Park Headquarters.,,,,,42.8681,-122.1422,,,,,,True,False,False
1304445131,,PRESENT,2001,,,,2001.0,,,,,,NORTH_AMERICA,US,Oregon,Linn,,USDA Forest Service FIA intensive plot #  7251,,,,,44.6671,-122.0607,,,,,,True,False,False
1304445130,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,High Rock (Mt. Hood NF),,,,,45.1606,-121.8894,,,,,,True,False,False
1304445129,,PRESENT,1976-07-16,,198.0,198.0,1976.0,7.0,16.0,,,,NORTH_AMERICA,US,Oregon,Linn,,Monument Peak - Hansen 1976,,,,,44.6935,-122.312,,,,,,True,False,False
1304445128,,PRESENT,1968,,,,1968.0,,,,,,NORTH_AMERICA,US,Oregon,Douglas,,Hershberger Mt.-Hickman,,,,,43.0356,-122.4536,,,,,,True,False,False
1304445127,,PRESENT,2003,,,,2003.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Potholes/Olallie Trail,,,,,44.0781,-122.0708,,,,,,True,False,False
1304445126,,PRESENT,2006-08-29,,241.0,241.0,2006.0,8.0,29.0,,,,NORTH_AMERICA,US,Oregon,Lane,,"Cabin Meadow, Mink Lake Basin",,,,,43.9482,-121.9155,,,,,,True,False,False
1304445125,,PRESENT,1996-08-29,,242.0,242.0,1996.0,8.0,29.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,05S 08E 31,,,,,45.0932,-121.8768,,,,,,True,False,False
1304445124,,PRESENT,1979-07-29,,210.0,210.0,1979.0,7.0,29.0,,forest,,NORTH_AMERICA,US,Oregon,Lane,,Juniper Mtn. Chamaecyparis plot,,,,,43.5744,-122.3253,,,,,,True,False,False
1304445123,,PRESENT,1996-08-16,,229.0,229.0,1996.0,8.0,16.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,Devils Half Acre,,,,,45.2741,-121.6835,,,,,,True,False,False
1304445122,,PRESENT,2000,,,,2000.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Lowder Mountain: Harvey,,,,,44.0636,-122.1111,,,,,,True,False,False
1304445121,,PRESENT,1998-08,,,,1998.0,8.0,,,,,NORTH_AMERICA,US,Oregon,Wasco,,"near North Pinhead Butte; 07S 08E Sec 13, 14, 24",,,,,44.9536,-121.7742,,,,,,True,False,False
1304445120,,PRESENT,1953-08-14,,226.0,226.0,1953.0,8.0,14.0,,moist bank; partial shade.,,NORTH_AMERICA,US,Oregon,Deschutes,,near a creek above Park Meadow.,,,,,44.1136,-121.7042,,,,,,True,False,False
1304445119,,PRESENT,2001,,,,2001.0,,,,,,NORTH_AMERICA,US,Oregon,Wasco,,USDA Forest Service FIA intensive plot #  8644,,,,,45.1994,-121.5668,,,,,,True,False,False
1304445118,,PRESENT,2005-08-23,,235.0,235.0,2005.0,8.0,23.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,Bull Run Watershed: Hiyu Mountain Lookout,,,,,45.4353,-121.8075,,,,,,True,False,False
1304445117,,PRESENT,1995-09-08,,251.0,251.0,1995.0,9.0,8.0,,edge of woods,,NORTH_AMERICA,US,Oregon,Lane,,Scott Lake at edge of woods about 7 yds. from lake.,,,,,44.2142,-121.8936,,,,,,True,False,False
1304445116,,PRESENT,1998-07,,,,1998.0,7.0,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,near Kink Creek; 06S 07E Sec 15 and 16,,,,,45.048,-121.9512,,,,,,True,False,False
1304445115,,PRESENT,1994,,,,1994.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Mount June/Sawtooth Rock Meadow,,,,,43.7879,-122.7174,,,,,,True,False,False
1304445114,,PRESENT,1979-06-28,,179.0,179.0,1979.0,6.0,28.0,,forest,,NORTH_AMERICA,US,Oregon,Linn,,Echo Creek Chamaecyparis plot,,,,,44.4145,-122.0935,,,,,,True,False,False
1304445113,,PRESENT,1996-11-05,,310.0,310.0,1996.0,11.0,5.0,,,,NORTH_AMERICA,US,Oregon,Linn,,Monument Peak Special Interest Area,,,,,44.6953,-122.3196,,,,,,True,False,False
1304445112,,PRESENT,1938-07-05,,186.0,186.0,1938.0,7.0,5.0,,meadow; subalpine forest; sandy loam; full sun; level exposure; fairly moist.,,NORTH_AMERICA,US,Oregon,Lane,,"Lava Lake, McKenzie Pass.",,,,,44.257,-121.813,,,,,,True,False,False
1304445111,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Clackamas,,High Rock Meadow (Mt. Hood NF),,,,,45.1606,-121.8844,,,,,,True,False,False
1304445110,,PRESENT,1979-06-27,,178.0,178.0,1979.0,6.0,27.0,,forest,,NORTH_AMERICA,US,Oregon,Linn,,Heart Lake Chamaecyparis plot 2,,,,,44.3854,-122.075,,,,,,True,False,False
1304445109,,PRESENT,,,,,,,,,,,NORTH_AMERICA,US,Oregon,Jackson,,Mt. Ashland riparian areas,,,,,42.0808,-122.7161,,,,,,True,False,False
1304445108,,PRESENT,1925-08-23,,235.0,235.0,1925.0,8.0,23.0,,"open timber, dry ground.",,NORTH_AMERICA,US,Oregon,Jackson,,near Woodruff Meadows.,,,,,42.8857,-122.5005,,,,,,True,False,False
1304445107,,PRESENT,1924-05-30,,151.0,151.0,1924.0,5.0,30.0,,,,NORTH_AMERICA,US,Oregon,Clackamas,,ridge 4 mi. W. of Table Rock.,,,,,44.9648,-122.3868,,,,,,True,False,False
1304445106,,PRESENT,1982,,,,1982.0,,,,"forest, herbland, shrubland",,NORTH_AMERICA,US,Oregon,Jefferson or Marion,,Olallie Butte,,,,,44.8164,-121.769,,,,,,True,False,False
1304445105,,PRESENT,1979-06-29,,180.0,180.0,1979.0,6.0,29.0,,forest,,NORTH_AMERICA,US,Oregon,Linn,,Crescent Mt. Chamaecyparis plot,,,,,44.4434,-122.0834,,,,,,True,False,False
1304445104,,PRESENT,1976-07-29,,211.0,211.0,1976.0,7.0,29.0,,"mixed conifer forest, riparian; dark loam from basalt.",,NORTH_AMERICA,US,Oregon,Jackson,,Union Creek trail off route 62 at Union Creek south of resort.,,,,,42.9144,-122.4139,,,,,,True,False,False
1304445103,,PRESENT,2001,,,,2001.0,,,,,,NORTH_AMERICA,US,Oregon,Wallowa,,USDA Forest Service FIA intensive plot # 10474,,,,,45.9326,-117.743,,,,,,True,False,False
1304445102,,PRESENT,2001,,,,2001.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Groundhog Mountain area: Harvey,,,,,43.5781,-122.3402,,,,,,True,False,False
1304445101,,PRESENT,1982-07-05,,186.0,186.0,1982.0,7.0,5.0,,,,NORTH_AMERICA,US,Oregon,Wallowa,,Salt Creek Summit,,,,,45.1998,-117.0743,,,,,,True,False,False
1304445100,,PRESENT,1903-07-26,,207.0,207.0,1903.0,7.0,26.0,,in open coniferous woods.,,NORTH_AMERICA,US,Oregon,Linn,,Fish Lake.,,,,,44.4017,-122.0067,,,,,,True,False,False
1304445099,,PRESENT,1997-08-14,,226.0,226.0,1997.0,8.0,14.0,,,,NORTH_AMERICA,US,Oregon,Hood River,,near Clinger Springs,,,,,45.4032,-121.5641,,,,,,True,False,False
1304445098,,PRESENT,1979,,,,1979.0,,,,,,NORTH_AMERICA,US,Oregon,Lane,,Quaking Aspen Bog,,,,,44.0493,-122.0908,,,,,,True,False,False
1304445097,,PRESENT,1996-11-06,,311.0,311.0,1996.0,11.0,6.0,,,,NORTH_AMERICA,US,Oregon,Lane,,Alpine Trail,,,,,43.8564,-122.4657,,,,,,True,False,False
1304445096,,PRESENT,2003-07-25,,206.0,206.0,2003.0,7.0,25.0,,,,NORTH_AMERICA,US,Oregon,Marion,,Triangulation Peak: Harvey,,,,,44.7207,-121.9373,,,,,,True,False,False
1304445095,,PRESENT,2005-08-30,,242.0,242.0,2005.0,8.0,30.0,,,,NORTH_AMERICA,US,Oregon,Multnomah,,Bull Run Watershed: road 1020 by cabins on Bull Run Lake,,,,,45.4611,-121.8447,,,,,,True,False,False
1304445094,,PRESENT,1979,,,,1979.0,,,,,,NORTH_AMERICA,US,Oregon,Deschutes or Lane,,Torrey-Charlton RNA,,,,,43.7771,-121.9879,,,,,,True,False,False
1304445093,,PRESENT,1998-06-09,,160.0,160.0,1998.0,6.0,9.0,,,,NORTH_AMERICA,US,Oregon,Wasco,,between end of road 2130-270 and 4310,,,,,45.1639,-121.6328,,,,,,True,False,False
1304445092,,PRESENT,1946-06-29,,180.0,180.0,1946.0,6.0,29.0,,in woods.,,NORTH_AMERICA,US,Oregon,Deschutes,,Lava Camp Lake.,,,,,44.2606,-121.7836,,,,,,True,False,False
1304445091,,PRESENT,1988-08-26,,239.0,239.0,1988.0,8.0,26.0,,woods.,,NORTH_AMERICA,US,Oregon,Linn,,"Bruno Meadows, about 5 airline miles southeast of Idanaha; Cascade Range, Willamette National Forest.",,,,,44.6477,-122.0028,,,,,,True,False,False
