reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,geocoding_query
,PRESENT,1965-06-16,,167.0,167.0,1965.0,6.0,16.0,,,,,US,Idaho,Teton,5 miles west of Victor.,,,,,,,,,,,,,False,False,"5 miles west of Victor., Teton, Idaho, US"
,PRESENT,1971-08-28,,240.0,240.0,1971.0,8.0,28.0,,,,,US,Montana,Madison,1 1/2 miles up Beehive Basin trail from trail junction at middle fork road.,,,,,,,,,,,,,False,False,"1 1/2 miles up Beehive Basin trail from trail junction at middle fork road., Madison, Montana, US"
,PRESENT,1880,,,,1880.0,,,,,,,US,Washington,,,,,,,,,,,,,,,False,False,"Washington, US"
,PRESENT,1902-07-21,,202.0,202.0,1902.0,7.0,21.0,,,,,US,Washington,Yakima,"""Wiesenhalde"", southeast side, Mount Adams.",,,,,,,,,,,,,False,False,"""Wiesenhalde"", southeast side, Mount Adams., Yakima, Washington, US"
,PRESENT,1970-06-18,,169.0,169.0,1970.0,6.0,18.0,,,,,US,Idaho,Teton,"Drake Creek, 6 miles west of Victor.",,,,,,,,,,,,,False,False,"Drake Creek, 6 miles west of Victor., Teton, Idaho, US"
,PRESENT,1949-07-14,,195.0,195.0,1949.0,7.0,14.0,,,,NORTH_AMERICA,CA,British Columbia,,Hope-Princeton Highway.,,,,,,,,,,,,,False,False,"Hope-Princeton Highway., British Columbia, CA"
,PRESENT,1961-09-08,,251.0,251.0,1961.0,9.0,8.0,,,,,US,Montana,Lincoln,Bull Lake.,,,,,,,,,,,,,False,False,"Bull Lake., Lincoln, Montana, US"
,PRESENT,1973-10-07,,280.0,280.0,1973.0,10.0,7.0,,,,,US,Washington,Clallam,Milepose 181 on highway 101.,,,,,,,,,,,,,False,False,"Milepose 181 on highway 101., Clallam, Washington, US"
,PRESENT,1961-07-29,,210.0,210.0,1961.0,7.0,29.0,,,,,US,Idaho,Lemhi,Lost Trail Pass along US 93.,,,,,,,,,,,,,False,False,"Lost Trail Pass along US 93., Lemhi, Idaho, US"
,PRESENT,1885-06-29,,180.0,180.0,1885.0,6.0,29.0,,,,,US,Washington,,Mount Adams.,,,,,,,,,,,,,False,False,"Mount Adams., Washington, US"
,PRESENT,1960-08-05,,218.0,218.0,1960.0,8.0,5.0,,,,,US,Montana,Lincoln,"North of Libby, top of Zorgler Mountain.",,,,,,,,,,,,,False,False,"North of Libby, top of Zorgler Mountain., Lincoln, Montana, US"
,PRESENT,1973-07-02,,183.0,183.0,1973.0,7.0,2.0,,,,NORTH_AMERICA,CA,British Columbia,,"Slide overlooking Meager Creek, ca. 1 mile above its junction with Lillooet River.",,,,,,,,,,,,,False,False,"Slide overlooking Meager Creek, ca. 1 mile above its junction with Lillooet River., British Columbia, CA"
,PRESENT,1961-07-20,,201.0,201.0,1961.0,7.0,20.0,,,,NORTH_AMERICA,CA,British Columbia,,"Mile 355, Alaska highway.",,,,,,,,,,,,,False,False,"Mile 355, Alaska highway., British Columbia, CA"
,PRESENT,1950-07-21,,202.0,202.0,1950.0,7.0,21.0,,,,,US,Oregon,Wallowa,"At Horseshoe Lake, Lake Basin, Wallowa Mountains.",,,,,,,,,,,,,False,False,"At Horseshoe Lake, Lake Basin, Wallowa Mountains., Wallowa, Oregon, US"
,PRESENT,1883-06-26,,177.0,177.0,1883.0,6.0,26.0,,,,,US,Washington,,Mount Adams.,,,,,,,,,,,,,False,False,"Mount Adams., Washington, US"
,PRESENT,1979-05-23,,143.0,143.0,1979.0,5.0,23.0,,,,,US,Montana,Lincoln,"West Cabinet Range, 1.5 miles southwest of Burnt Peak; 10 miles southwest of Troy.",,,,,,,,,,,,,False,False,"West Cabinet Range, 1.5 miles southwest of Burnt Peak; 10 miles southwest of Troy., Lincoln, Montana, US"
,PRESENT,1953-07-28,,209.0,209.0,1953.0,7.0,28.0,,,,,US,Oregon,Grant,"Along Buck Cabin Creek, 3.5 miles west of Fields Peak.",,,,,,,,,,,,,False,False,"Along Buck Cabin Creek, 3.5 miles west of Fields Peak., Grant, Oregon, US"
,PRESENT,1961-07-29,,210.0,210.0,1961.0,7.0,29.0,,,,NORTH_AMERICA,CA,British Columbia,,"Mile 195, Alaska highway.",,,,,,,,,,,,,False,False,"Mile 195, Alaska highway., British Columbia, CA"
,PRESENT,1899-08-27,,239.0,239.0,1899.0,8.0,27.0,,,,,US,Washington,,Mount Adams.,,,,,,,,,,,,,False,False,"Mount Adams., Washington, US"
,PRESENT,2005-06-06,,157.0,157.0,2005.0,6.0,6.0,,,,,US,Idaho,Latah,Great White Pine campground.,,,,,,,,,,,,,False,False,"Great White Pine campground., Latah, Idaho, US"
,PRESENT,1903-07-05,,186.0,186.0,1903.0,7.0,5.0,,,,,US,Montana,Glacier,Midvale.,,,,,,,,,,,,,False,False,"Midvale., Glacier, Montana, US"
,PRESENT,1971-06-28,,179.0,179.0,1971.0,6.0,28.0,,,,,US,Oregon,Wallowa,Wallowa Mountains; about 1.5 mi. up Bowman Trail south of Lostine.,,,,,,,,,,,,,False,False,"Wallowa Mountains; about 1.5 mi. up Bowman Trail south of Lostine., Wallowa, Oregon, US"
,PRESENT,1967-06-09,,160.0,160.0,1967.0,6.0,9.0,,,,NORTH_AMERICA,CA,British Columbia,,10 miles north of Summit Lake on Hart Highway.,,,,,,,,,,,,,False,False,"10 miles north of Summit Lake on Hart Highway., British Columbia, CA"
,PRESENT,1958-07-04,,185.0,185.0,1958.0,7.0,4.0,,,,NORTH_AMERICA,CA,British Columbia,,"Arrow park, fisher creek.",,,,,,,,,,,,,False,False,"Arrow park, fisher creek., British Columbia, CA"
,PRESENT,1936-05-02,,123.0,123.0,1936.0,5.0,2.0,,,,,US,Idaho,Latah,"The Thatuna Hills, one mile west of the Twins.",,,,,,,,,,,,,False,False,"The Thatuna Hills, one mile west of the Twins., Latah, Idaho, US"
,PRESENT,1992-07-22,,204.0,204.0,1992.0,7.0,22.0,,,,,US,California,Del Norte,"Near summit of o''brien-happy camp road, at junction of bolan lake road,",,,,,,,,,,,,,False,False,"Near summit of o''brien-happy camp road, at junction of bolan lake road,, Del Norte, California, US"
,PRESENT,1954-06-04,,155.0,155.0,1954.0,6.0,4.0,,,,,US,Oregon,Wallowa,"Near south fork of the Lostine River, 18 miles southeast of Lostine.",,,,,,,,,,,,,False,False,"Near south fork of the Lostine River, 18 miles southeast of Lostine., Wallowa, Oregon, US"
,PRESENT,1930-08-26,,238.0,238.0,1930.0,8.0,26.0,,,,,US,Montana,Glacier,Logan Pass. Hanging Gardens. 6800-7500 ft. Glacier National Park.,,,,,,,,,,,,,False,False,"Logan Pass. Hanging Gardens. 6800-7500 ft. Glacier National Park., Glacier, Montana, US"
,PRESENT,1995-09-01,,244.0,244.0,1995.0,9.0,1.0,,,,,US,Washington,Skagit,Near headwaters of O''Toole Creek.,,,,,,,,,,,,,False,False,"Near headwaters of O''Toole Creek., Skagit, Washington, US"
,PRESENT,1886-08-16,,228.0,228.0,1886.0,8.0,16.0,,,,,US,Montana,Cascade,Belt Park.,,,,,,,,,,,,,False,False,"Belt Park., Cascade, Montana, US"
,PRESENT,1889-08,,,,1889.0,8.0,,,,,,US,Washington,,Mount Rainier.,,,,,,,,,,,,,False,False,"Mount Rainier., Washington, US"
,PRESENT,,,,,,,,,,,,US,Montana,Missoula,Missoula.,,,,,,,,,,,,,False,False,"Missoula., Missoula, Montana, US"
,PRESENT,1967-08-22,,234.0,234.0,1967.0,8.0,22.0,,,,NORTH_AMERICA,CA,British Columbia,,One mile N of parsnip river along the hart highway.,,,,,,,,,,,,,False,False,"One mile N of parsnip river along the hart highway., British Columbia, CA"
,PRESENT,1938-05-27,,147.0,147.0,1938.0,5.0,27.0,,,,,US,Idaho,Idaho,Lolo Pass.,,,,,,,,,,,,,False,False,"Lolo Pass., Idaho, Idaho, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1933-07-22,,203.0,203.0,1933.0,7.0,22.0,,,,,US,Montana,Missoula,Copper Cliff.,,,,,,,,,,,,,False,False,"Copper Cliff., Missoula, Montana, US"
,PRESENT,1940-07-22,,204.0,204.0,1940.0,7.0,22.0,,,,NORTH_AMERICA,CA,British Columbia,,Takla Lake about 9 miles northwest of Takla Landing.,,,,,,,,,,,,,False,False,"Takla Lake about 9 miles northwest of Takla Landing., British Columbia, CA"
,PRESENT,1907-08-02,,214.0,214.0,1907.0,8.0,2.0,,,,,US,Washington,,Olympic Mountains. Elwha Valley.,,,,,,,,,,,,,False,False,"Olympic Mountains. Elwha Valley., Washington, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1938-05-27,,147.0,147.0,1938.0,5.0,27.0,,,,,US,Montana,Missoula,Lolo Hot Springs.,,,,,,,,,,,,,False,False,"Lolo Hot Springs., Missoula, Montana, US"
,PRESENT,1946-07-12,,193.0,193.0,1946.0,7.0,12.0,,,,NORTH_AMERICA,CA,British Columbia,,"Along trail to forest fire lookout station, mcbride.",,,,,,,,,,,,,False,False,"Along trail to forest fire lookout station, mcbride., British Columbia, CA"
,PRESENT,1938-05-27,,147.0,147.0,1938.0,5.0,27.0,,,,,US,Idaho,Idaho,Lolo Pass.,,,,,,,,,,,,,False,False,"Lolo Pass., Idaho, Idaho, US"
,PRESENT,1958-07-05,,186.0,186.0,1958.0,7.0,5.0,,,,NORTH_AMERICA,CA,British Columbia,,"Arrow park, stevens creek.",,,,,,,,,,,,,False,False,"Arrow park, stevens creek., British Columbia, CA"
,PRESENT,1892-06-20,,172.0,172.0,1892.0,6.0,20.0,,,,,US,Washington,,[no locality given on the label].,,,,,,,,,,,,,False,False,"[no locality given on the label]., Washington, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1923-05-20,,140.0,140.0,1923.0,5.0,20.0,,,,,US,Montana,Missoula,About 2 miles above Bonner.,,,,,,,,,,,,,False,False,"About 2 miles above Bonner., Missoula, Montana, US"
,PRESENT,1958-07-04,,185.0,185.0,1958.0,7.0,4.0,,,,NORTH_AMERICA,CA,British Columbia,,"Arrow park, makison flats.",,,,,,,,,,,,,False,False,"Arrow park, makison flats., British Columbia, CA"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1956-08-12,,225.0,225.0,1956.0,8.0,12.0,,,,NORTH_AMERICA,CA,British Columbia,,Dam Mt.,,,,,,,,,,,,,False,False,"Dam Mt., British Columbia, CA"
,PRESENT,1924-05-25,,146.0,146.0,1924.0,5.0,25.0,,,,,US,Montana,Missoula,Clinton. 3 miles east. Wallace Creek.,,,,,,,,,,,,,False,False,"Clinton. 3 miles east. Wallace Creek., Missoula, Montana, US"
,PRESENT,1955-07-15,,196.0,196.0,1955.0,7.0,15.0,,,,,US,Idaho,Shoshone,"High summit, Bullion Pass, along Idaho State Line.",,,,,,,,,,,,,False,False,"High summit, Bullion Pass, along Idaho State Line., Shoshone, Idaho, US"
,PRESENT,1929-08,,,,1929.0,8.0,,,,,,US,Washington,,"Stevens Pass Region, Cascade Mountains.",,,,,,,,,,,,,False,False,"Stevens Pass Region, Cascade Mountains., Washington, US"
,PRESENT,1948-07-15,,197.0,197.0,1948.0,7.0,15.0,,,,,US,Montana,Missoula,"1/2 mile east of Upper Holland Lake, Flathead Range, Flathead National Forest.",,,,,,,,,,,,,False,False,"1/2 mile east of Upper Holland Lake, Flathead Range, Flathead National Forest., Missoula, Montana, US"
,PRESENT,1929-07-01,,182.0,182.0,1929.0,7.0,1.0,,,,,US,Montana,,"Echo Lake, Rocky Mountains, Flathead National Forest.",,,,,,,,,,,,,False,False,"Echo Lake, Rocky Mountains, Flathead National Forest., Montana, US"
,PRESENT,1938-07-11,,192.0,192.0,1938.0,7.0,11.0,,,,,US,Oregon,Lane,hills of Big Fall Creek well above HeHe For. camp.,,,,,,,,,,,,,False,False,"hills of Big Fall Creek well above HeHe For. camp., Lane, Oregon, US"
,PRESENT,1925-08,,,,1925.0,8.0,,,,,,US,Washington,,"Inter Fork of White River, Mount Rainier.",,,,,,,,,,,,,False,False,"Inter Fork of White River, Mount Rainier., Washington, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,near McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"near McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1949-09-08,,251.0,251.0,1949.0,9.0,8.0,,,,NORTH_AMERICA,CA,British Columbia,,Near hope.,,,,,,,,,,,,,False,False,"Near hope., British Columbia, CA"
,PRESENT,1896-08-12,,225.0,225.0,1896.0,8.0,12.0,,,,ASIA,AF,Oregon,Needs Research,below Crater Lake.,,,,,,,,,,,,,False,False,"below Crater Lake., Needs Research, Oregon, AF"
,PRESENT,1968-08-02,,215.0,215.0,1968.0,8.0,2.0,,,,,US,Montana,Missoula,"Lolo Forest. Jocko Mts., Butler Creek Watershed 2.5 mi. SSW of TV Mtn., 7 mi. N of Missoula.",,,,,,,,,,,,,False,False,"Lolo Forest. Jocko Mts., Butler Creek Watershed 2.5 mi. SSW of TV Mtn., 7 mi. N of Missoula., Missoula, Montana, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,near McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"near McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1940-07-28,,210.0,210.0,1940.0,7.0,28.0,,,,NORTH_AMERICA,CA,British Columbia,,Bear Lake.,,,,,,,,,,,,,False,False,"Bear Lake., British Columbia, CA"
,PRESENT,1977-07-03,,184.0,184.0,1977.0,7.0,3.0,,,,,US,Montana,Missoula,"Mission Mountains, Turquoise Lake, N-side adj. to outlet. 12 miles eastnortheast St. Ignatius.",,,,,,,,,,,,,False,False,"Mission Mountains, Turquoise Lake, N-side adj. to outlet. 12 miles eastnortheast St. Ignatius., Missoula, Montana, US"
,PRESENT,1938-07-02,,183.0,183.0,1938.0,7.0,2.0,,,,,US,Idaho,Shoshone,"Ridge east of Freezeout Mountain, St. Joe National Forest.",,,,,,,,,,,,,False,False,"Ridge east of Freezeout Mountain, St. Joe National Forest., Shoshone, Idaho, US"
,PRESENT,1896-06-19,,171.0,171.0,1896.0,6.0,19.0,,,,,US,Washington,,"Cascade Mountains, Mount Rainier and adjacent mountains.",,,,,,,,,,,,,False,False,"Cascade Mountains, Mount Rainier and adjacent mountains., Washington, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,near McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"near McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1967-07-26,,207.0,207.0,1967.0,7.0,26.0,,,,NORTH_AMERICA,CA,British Columbia,,Aeta Lake.,,,,,,,,,,,,,False,False,"Aeta Lake., British Columbia, CA"
,PRESENT,1958-07-03,,184.0,184.0,1958.0,7.0,3.0,,,,,US,Idaho,Shoshone,"Dismal Lake, about 25 miles south of Avery.",,,,,,,,,,,,,False,False,"Dismal Lake, about 25 miles south of Avery., Shoshone, Idaho, US"
,PRESENT,1962-06-12,,163.0,163.0,1962.0,6.0,12.0,,,,,US,Montana,Missoula,"Deer Creek, circa 1 mile above upper county road crossing, 5 miles southeast of Missoula. Lolo Forest.",,,,,,,,,,,,,False,False,"Deer Creek, circa 1 mile above upper county road crossing, 5 miles southeast of Missoula. Lolo Forest., Missoula, Montana, US"
,PRESENT,1927-08-04,,216.0,216.0,1927.0,8.0,4.0,,,,,US,Oregon,Clackamas,"near Mazama C., Mt. Hood.",,,,,,,,,,,,,False,False,"near Mazama C., Mt. Hood., Clackamas, Oregon, US"
,PRESENT,1962-06-01,,152.0,152.0,1962.0,6.0,1.0,,,,,US,Oregon,Baker,near McCully Fork Creek above forest camp.,,,,,,,,,,,,,False,False,"near McCully Fork Creek above forest camp., Baker, Oregon, US"
,PRESENT,1947-05-11,,131.0,131.0,1947.0,5.0,11.0,,,,NORTH_AMERICA,CA,British Columbia,,Gray creek.,,,,,,,,,,,,,False,False,"Gray creek., British Columbia, CA"
,PRESENT,1977-07-03,,184.0,184.0,1977.0,7.0,3.0,,,,,US,Montana,Missoula,"Mission Mountains, Turquoise Lake, North side adjacent to outlet; 12 miles east northeast St. Ignatius.",,,,,,,,,,,,,False,False,"Mission Mountains, Turquoise Lake, North side adjacent to outlet; 12 miles east northeast St. Ignatius., Missoula, Montana, US"
,PRESENT,1963-08-25,,237.0,237.0,1963.0,8.0,25.0,,,,NORTH_AMERICA,CA,British Columbia,,"Burman Lake, drainage, Burman River. Vancouver Island.",,,,,,,,,,,,,False,False,"Burman Lake, drainage, Burman River. Vancouver Island., British Columbia, CA"
,PRESENT,1972-09-14,,258.0,258.0,1972.0,9.0,14.0,,,,,US,Idaho,Shoshone,"Clearwater Nat''l. Forest. Clearwater Mts., Long Creek watershed 1 mi. SSE of Hoodoo Pass, 16.8 mi. SSW of Superior, MT.",,,,,,,,,,,,,False,False,"Clearwater Nat''l. Forest. Clearwater Mts., Long Creek watershed 1 mi. SSE of Hoodoo Pass, 16.8 mi. SSW of Superior, MT., Shoshone, Idaho, US"
,PRESENT,1980-09-05,,249.0,249.0,1980.0,9.0,5.0,,,,,US,Washington,Lewis,[no location given],,,,,,,,,,,,,False,False,"[no location given], Lewis, Washington, US"
,PRESENT,1962-06-26,,177.0,177.0,1962.0,6.0,26.0,,,,,US,Montana,Missoula,Lolo Forest. Wagon Mountain Road; 3 miles W. of junction with Graves Creek Road; 21 mi. SW of Missoula.,,,,,,,,,,,,,False,False,"Lolo Forest. Wagon Mountain Road; 3 miles W. of junction with Graves Creek Road; 21 mi. SW of Missoula., Missoula, Montana, US"
,PRESENT,1949-08-15,,227.0,227.0,1949.0,8.0,15.0,,,,NORTH_AMERICA,CA,British Columbia,,"Trail that runs along east shore of burges pass, emerald lake.",,,,,,,,,,,,,False,False,"Trail that runs along east shore of burges pass, emerald lake., British Columbia, CA"
,PRESENT,1972-09-14,,258.0,258.0,1972.0,9.0,14.0,,,,,US,Idaho,Shoshone,"Clearwater National Forest. Clearwater Mountains, Long Creek watershed 1 mile south-southeast of Hoodoo Pass; 16.8 miles south-southwest of Superior.",,,,,,,,,,,,,False,False,"Clearwater National Forest. Clearwater Mountains, Long Creek watershed 1 mile south-southeast of Hoodoo Pass; 16.8 miles south-southwest of Superior., Shoshone, Idaho, US"
,PRESENT,1977-07-03,,184.0,184.0,1977.0,7.0,3.0,,,,,US,Montana,Missoula,"Mission Mts., Turquoise Lake, E-end 0.1 mi. SSE of outlet (at section corner); 12 mi. E of St. Ignatius.",,,,,,,,,,,,,False,False,"Mission Mts., Turquoise Lake, E-end 0.1 mi. SSE of outlet (at section corner); 12 mi. E of St. Ignatius., Missoula, Montana, US"
,PRESENT,1969-08-09,,221.0,221.0,1969.0,8.0,9.0,,,,,US,Washington,Kittitas,At Stampede Pass.,,,,,,,,,,,,,False,False,"At Stampede Pass., Kittitas, Washington, US"
,PRESENT,1977-07-03,,184.0,184.0,1977.0,7.0,3.0,,,,,US,Montana,Missoula,"Mission Mts., Turquoise Lake, E-end 0.1 mi. SSE of outlet (at section corner); 12 mi. E of St. Ignatius.",,,,,,,,,,,,,False,False,"Mission Mts., Turquoise Lake, E-end 0.1 mi. SSE of outlet (at section corner); 12 mi. E of St. Ignatius., Missoula, Montana, US"
,PRESENT,1976-05-09,,130.0,130.0,1976.0,5.0,9.0,,,,,US,Idaho,Idaho,"Lochsa River Valley, south end Split Creek Pack Bridge; 27.5 miles east northeast of Kooskia.",,,,,,,,,,,,,False,False,"Lochsa River Valley, south end Split Creek Pack Bridge; 27.5 miles east northeast of Kooskia., Idaho, Idaho, US"
,PRESENT,1972-05-20,,141.0,141.0,1972.0,5.0,20.0,,,,,US,Montana,Missoula,"Lolo National Forest, Sapphire Range, Pattee Canyon Picnic Area (area ''A''); 4.5 miles southeast of Missoula.",,,,,,,,,,,,,False,False,"Lolo National Forest, Sapphire Range, Pattee Canyon Picnic Area (area ''A''); 4.5 miles southeast of Missoula., Missoula, Montana, US"
,PRESENT,1957-06-07,,158.0,158.0,1957.0,6.0,7.0,,,,,US,Oregon,Baker,at gate from East Eagle Creek Road leading to Cabin; East Eagle Creek Drainage.,,,,,,,,,,,,,False,False,"at gate from East Eagle Creek Road leading to Cabin; East Eagle Creek Drainage., Baker, Oregon, US"
,PRESENT,1972-06-29,,181.0,181.0,1972.0,6.0,29.0,,,,,US,Idaho,Idaho,"Bitterroot National Forest. White Cap Creek 0.2 mi. above jct. of Cedar Creek; 25.5 mi. WSW of Darby, Montana.",,,,,,,,,,,,,False,False,"Bitterroot National Forest. White Cap Creek 0.2 mi. above jct. of Cedar Creek; 25.5 mi. WSW of Darby, Montana., Idaho, Idaho, US"
,PRESENT,1967-06-06,,157.0,157.0,1967.0,6.0,6.0,,,,NORTH_AMERICA,CA,British Columbia,,1.7 miles south of Lakeview.,,,,,,,,,,,,,False,False,"1.7 miles south of Lakeview., British Columbia, CA"
,PRESENT,1972-06-21,,173.0,173.0,1972.0,6.0,21.0,,,,,US,Montana,Missoula,"Lolo National Forest. Jocko Mts. vic Wild Horse Creek ca, 1.5 mi. NNE of old Gold Creek R.S. 18 mi. ENE of Missoula.",,,,,,,,,,,,,False,False,"Lolo National Forest. Jocko Mts. vic Wild Horse Creek ca, 1.5 mi. NNE of old Gold Creek R.S. 18 mi. ENE of Missoula., Missoula, Montana, US"
,PRESENT,1938-08-10,,222.0,222.0,1938.0,8.0,10.0,,,,,US,Idaho,,Seven Devils Mountains Nez Perce National Forest.,,,,,,,,,,,,,False,False,"Seven Devils Mountains Nez Perce National Forest., Idaho, US"
,PRESENT,1993-06-13,,164.0,164.0,1993.0,6.0,13.0,,,,,US,Washington,Snohomish,Persis Mountain.,,,,,,,,,,,,,False,False,"Persis Mountain., Snohomish, Washington, US"
,PRESENT,1937-08-08,,220.0,220.0,1937.0,8.0,8.0,,,,,US,Idaho,Adams,"6 miles north of Bear R. S., Weiser National Forest",,,,,,,,,,,,,False,False,"6 miles north of Bear R. S., Weiser National Forest, Adams, Idaho, US"
,PRESENT,1945-07-13,,194.0,194.0,1945.0,7.0,13.0,,,,,US,Montana,Meagher,"Harley Park, circa 6 miles west of Neihart, Little Belt Mountains.",,,,,,,,,,,,,False,False,"Harley Park, circa 6 miles west of Neihart, Little Belt Mountains., Meagher, Montana, US"
,PRESENT,1945-07-13,,194.0,194.0,1945.0,7.0,13.0,,,,,US,Montana,Meagher,"Harley Park, ca. 6 mi. west of Neihart, Little Belt Mts.",,,,,,,,,,,,,False,False,"Harley Park, ca. 6 mi. west of Neihart, Little Belt Mts., Meagher, Montana, US"
,PRESENT,1977-06-16,,167.0,167.0,1977.0,6.0,16.0,,,,,US,Montana,Missoula,"Jocko Mountains, LaValle Creek watershed above Point Six Road 1/4 mile north of TV Mountain; 10 miles north of Missoula.",,,,,,,,,,,,,False,False,"Jocko Mountains, LaValle Creek watershed above Point Six Road 1/4 mile north of TV Mountain; 10 miles north of Missoula., Missoula, Montana, US"
,PRESENT,1949-08-15,,227.0,227.0,1949.0,8.0,15.0,,,,NORTH_AMERICA,CA,British Columbia,,Burges pass.,,,,,,,,,,,,,False,False,"Burges pass., British Columbia, CA"
,PRESENT,1945-07-08,,189.0,189.0,1945.0,7.0,8.0,,,,,US,Montana,Meagher,On northeast base of Castle Mountains; circa 10 miles southeast of 4-Mile Ranger Station.,,,,,,,,,,,,,False,False,"On northeast base of Castle Mountains; circa 10 miles southeast of 4-Mile Ranger Station., Meagher, Montana, US"
,PRESENT,1968-05-31,,152.0,152.0,1968.0,5.0,31.0,,,,,US,Montana,Missoula,"Lolo Forest. Jocko Mountains, Butler Creek Watershed 2.5 miles south-southwest of TV Mountain, 7 miles north of Missoula.",,,,,,,,,,,,,False,False,"Lolo Forest. Jocko Mountains, Butler Creek Watershed 2.5 miles south-southwest of TV Mountain, 7 miles north of Missoula., Missoula, Montana, US"
,PRESENT,1923-08-27,,239.0,239.0,1923.0,8.0,27.0,,,,,US,Idaho,,Trail to Elk Summit to Kooskooska. Selway Forest. (county unknown),,,,,,,,,,,,,False,False,"Trail to Elk Summit to Kooskooska. Selway Forest. (county unknown), Idaho, US"
